"effect","group","term","estimate","std.error","statistic","matching","outcome","n_treated","n_comparison","data","p.value","category","indicator","exposure","step"
"fixed",NA,"int_avail_bin_FE_1",0.0301257840223485,0.111638574201781,0.269851028085486,TRUE,"perwell_comp",101,59,"Short-term",NA,"Binary (any)"," FE","Available",1
"fixed",NA,"int_avail_bin_NCLE_1",0.0604266737522972,0.0759010510605895,0.796124334352899,TRUE,"perwell_comp",251,125,"Short-term",NA,"Binary (any)"," NCLE","Available",1
"fixed",NA,"int_avail_bin_RFAC_1",0.0636363636363636,0.117438722050655,0.541868665846986,TRUE,"perwell_comp",85,44,"Short-term",NA,"Binary (any)"," RFAC","Available",1
"fixed",NA,"int_avail_bin_TC_1",-0.0374215412035621,0.127502806191235,-0.293495824299236,TRUE,"perwell_comp",279,56,"Short-term",NA,"Binary (any)"," TC","Available",1
"fixed",NA,"int_avail_bin_OI_1",0.130280108250988,0.0833328811169178,1.5633697827896,TRUE,"perwell_comp",208,97,"Short-term",NA,"Binary (any)"," OI","Available",1
"fixed",NA,"int_invol_bin_CLE_1",0.11267540551647,0.105220832684814,1.07084692870647,TRUE,"perwell_comp",121,76,"Short-term",NA,"Binary (any)"," CLE","Involved",1
"fixed",NA,"int_invol_bin_EE_1",0.102405411747437,0.0854653328767793,1.19820994431837,TRUE,"perwell_comp",178,114,"Short-term",NA,"Binary (any)"," EE","Involved",1
"fixed",NA,"int_invol_bin_FE_1",0.127538348853512,0.138270228759507,0.922384738911067,TRUE,"perwell_comp",54,37,"Short-term",NA,"Binary (any)"," FE","Involved",1
"fixed",NA,"int_invol_bin_NCLE_1",0.0858341915673579,0.0983304626847747,0.872915566791575,TRUE,"perwell_comp",131,79,"Short-term",NA,"Binary (any)"," NCLE","Involved",1
NA,NA,"int_invol_bin_RFAC_1",0.0505050505050504,0.253756817258138,0.199029334662853,TRUE,"perwell_comp",11,9,"Short-term",0.844470695961835,"Binary (any)"," RFAC","Involved",1
"fixed",NA,"int_invol_bin_TC_1",0.0411811237024371,0.117815193803857,0.34954000730158,TRUE,"perwell_comp",109,62,"Short-term",NA,"Binary (any)"," TC","Involved",1
"fixed",NA,"int_invol_bin_OI_1",0.0724907596185629,0.0959854621115543,0.755226448087671,TRUE,"perwell_comp",148,82,"Short-term",NA,"Binary (any)"," OI","Involved",1
"fixed",NA,"int_chnge_bin_CLE_1",0.136363636363636,0.201577798418941,0.676481425202546,TRUE,"perwell_comp",23,22,"Short-term",NA,"Binary (any)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_bin_EE_1",0.19809998908992,0.177248995743815,1.11763673615528,TRUE,"perwell_comp",36,32,"Short-term",NA,"Binary (any)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_bin_FE_1",0.358240504918874,0.192898766493511,1.85714253870527,TRUE,"perwell_comp",21,17,"Short-term",NA,"Binary (any)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_bin_NCLE_1",0.0350698810544799,0.136775657588677,0.256404404648851,TRUE,"perwell_comp",56,46,"Short-term",NA,"Binary (any)"," NCLE","Changed behavior",1
NA,NA,"int_chnge_bin_RFAC_1",-0.5,0.5,-1,TRUE,"perwell_comp",2,2,"Short-term",0.422649730810374,"Binary (any)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_bin_TC_1",0.633333333333333,0.314156719559592,2.01597894904551,TRUE,"perwell_comp",12,10,"Short-term",NA,"Binary (any)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_bin_OI_1",-0.119894598155468,0.168081172624406,-0.713313670314428,TRUE,"perwell_comp",47,33,"Short-term",NA,"Binary (any)"," OI","Changed behavior",1
"fixed",NA,"int_avail_sum_CLE_1",0.0714340241199247,0.0960269581995263,0.743895521208721,TRUE,"perwell_comp",188,92,"Short-term",NA,"Count (sum)"," CLE","Available",1
"fixed",NA,"int_avail_sum_CLE_2",0.20136487605088,0.292828689217131,0.687654193273286,FALSE,"perwell_comp",24,475,"Short-term",NA,"Count (sum)"," CLE","Available",2
"fixed",NA,"int_avail_sum_EE_1",0.0851150433499324,0.0781006702431192,1.08981194508291,TRUE,"perwell_comp",465,165,"Short-term",NA,"Count (sum)"," EE","Available",1
"fixed",NA,"int_avail_sum_EE_2",-0.190259863798374,0.314599055623392,-0.604769341794006,FALSE,"perwell_comp",15,475,"Short-term",NA,"Count (sum)"," EE","Available",2
"fixed",NA,"int_avail_sum_FE_1",0.0301257840223485,0.111638574201781,0.269851028085486,TRUE,"perwell_comp",101,59,"Short-term",NA,"Count (sum)"," FE","Available",1
"fixed",NA,"int_avail_sum_NCLE_1",-0.0374331550802136,0.132977196372907,-0.281500558751743,TRUE,"perwell_comp",69,44,"Short-term",NA,"Count (sum)"," NCLE","Available",1
"fixed",NA,"int_avail_sum_NCLE_2",0.0547689726207665,0.101125665182423,0.541593200123502,TRUE,"perwell_comp",136,79,"Short-term",NA,"Count (sum)"," NCLE","Available",2
"fixed",NA,"int_avail_sum_NCLE_3",0.173434006264638,0.149977876542806,1.15639726513355,TRUE,"perwell_comp",46,33,"Short-term",NA,"Count (sum)"," NCLE","Available",3
"fixed",NA,"int_avail_sum_NCLE_4",-0.385416666666667,0.219429771682048,-1.75644655559836,TRUE,"perwell_comp",32,21,"Short-term",NA,"Count (sum)"," NCLE","Available",4
"fixed",NA,"int_avail_sum_NCLE_5",0.0403832257157379,0.142948583230036,0.282501755549072,TRUE,"perwell_comp",69,40,"Short-term",NA,"Count (sum)"," NCLE","Available",5
"fixed",NA,"int_avail_sum_RFAC_1",0.0541125541125542,0.117387207621672,0.460974881410877,TRUE,"perwell_comp",84,44,"Short-term",NA,"Count (sum)"," RFAC","Available",1
"fixed",NA,"int_avail_sum_TC_1",-0.0374215412035621,0.127502806191235,-0.293495824299236,TRUE,"perwell_comp",279,56,"Short-term",NA,"Count (sum)"," TC","Available",1
"fixed",NA,"int_avail_sum_OI_1",0.0926763110307414,0.0927625523183665,0.999070300617331,TRUE,"perwell_comp",168,79,"Short-term",NA,"Count (sum)"," OI","Available",1
"fixed",NA,"int_avail_sum_OI_2",0.216550585644116,0.131204162983637,1.65048563033113,TRUE,"perwell_comp",87,47,"Short-term",NA,"Count (sum)"," OI","Available",2
"fixed",NA,"int_invol_sum_CLE_1",0.128885207928101,0.103133098539884,1.24969781527759,TRUE,"perwell_comp",121,76,"Short-term",NA,"Count (sum)"," CLE","Involved",1
"fixed",NA,"int_invol_sum_CLE_2",0.314489413245528,0.371840102537275,0.845765185356797,FALSE,"perwell_comp",7,475,"Short-term",NA,"Count (sum)"," CLE","Involved",2
"fixed",NA,"int_invol_sum_EE_1",0.120198339931338,0.0858667875219794,1.3998234171806,TRUE,"perwell_comp",178,113,"Short-term",NA,"Count (sum)"," EE","Involved",1
"fixed",NA,"int_invol_sum_EE_2",-0.45693771965365,0.409728713737114,-1.11522015502879,FALSE,"perwell_comp",5,475,"Short-term",NA,"Count (sum)"," EE","Involved",2
"fixed",NA,"int_invol_sum_FE_1",0.127538348853512,0.138270228759507,0.922384738911067,TRUE,"perwell_comp",54,37,"Short-term",NA,"Count (sum)"," FE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_1",0.0693538619822485,0.126191767628692,0.549591017587742,TRUE,"perwell_comp",75,54,"Short-term",NA,"Count (sum)"," NCLE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_2",-0.0322484718668247,0.141643057863236,-0.227674213994747,TRUE,"perwell_comp",60,42,"Short-term",NA,"Count (sum)"," NCLE","Involved",2
"fixed",NA,"int_invol_sum_NCLE_3",0.198393005880489,0.245280287272196,0.808842031648168,TRUE,"perwell_comp",18,16,"Short-term",NA,"Count (sum)"," NCLE","Involved",3
"fixed",NA,"int_invol_sum_NCLE_4",-0.215384615384615,0.31095341439321,-0.692658788792894,TRUE,"perwell_comp",13,10,"Short-term",NA,"Count (sum)"," NCLE","Involved",4
"fixed",NA,"int_invol_sum_NCLE_5",0.255555555555556,0.280198601628191,0.912051502293594,TRUE,"perwell_comp",10,9,"Short-term",NA,"Count (sum)"," NCLE","Involved",5
NA,NA,"int_invol_sum_RFAC_1",0.0505050505050504,0.253756817258138,0.199029334662853,TRUE,"perwell_comp",11,9,"Short-term",0.844470695961835,"Count (sum)"," RFAC","Involved",1
"fixed",NA,"int_invol_sum_TC_1",0.0411811237024371,0.117815193803857,0.34954000730158,TRUE,"perwell_comp",109,62,"Short-term",NA,"Count (sum)"," TC","Involved",1
"fixed",NA,"int_invol_sum_OI_1",0.066018218548594,0.0977676448748586,0.675256304200603,TRUE,"perwell_comp",129,76,"Short-term",NA,"Count (sum)"," OI","Involved",1
"fixed",NA,"int_invol_sum_OI_2",0.0289705817707583,0.174746375480082,0.165786453030383,TRUE,"perwell_comp",41,30,"Short-term",NA,"Count (sum)"," OI","Involved",2
"fixed",NA,"int_chnge_sum_CLE_1",0.136363636363636,0.201577798418941,0.676481425202546,TRUE,"perwell_comp",23,22,"Short-term",NA,"Count (sum)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_CLE_2",0.243064453339878,0.388179909725995,0.626164433680892,FALSE,"perwell_comp",6,475,"Short-term",NA,"Count (sum)"," CLE","Changed behavior",2
"fixed",NA,"int_chnge_sum_EE_1",0.19809998908992,0.177248995743815,1.11763673615528,TRUE,"perwell_comp",36,32,"Short-term",NA,"Count (sum)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_sum_FE_1",0.358240504918874,0.192898766493511,1.85714253870527,TRUE,"perwell_comp",21,17,"Short-term",NA,"Count (sum)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_1",0.0370908696176861,0.138339901364732,0.268114038334439,TRUE,"perwell_comp",54,46,"Short-term",NA,"Count (sum)"," NCLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_2",0.361111107045071,0.395772413051001,0.912421116624256,TRUE,"perwell_comp",6,6,"Short-term",NA,"Count (sum)"," NCLE","Changed behavior",2
NA,NA,"int_chnge_sum_RFAC_1",-0.5,0.5,-1,TRUE,"perwell_comp",2,2,"Short-term",0.422649730810374,"Count (sum)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_sum_TC_1",0.633333333333333,0.314156719559592,2.01597894904551,TRUE,"perwell_comp",12,10,"Short-term",NA,"Count (sum)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_sum_OI_1",-0.0909090909090906,0.166393377020905,-0.546350416925965,TRUE,"perwell_comp",46,33,"Short-term",NA,"Count (sum)"," OI","Changed behavior",1
"fixed",NA,"int_cat_tot_avail_1",0.0448145894338539,0.0704153108154393,0.63643245928878,TRUE,"perwell_comp",337,144,"Short-term",NA,"Count (sum)","Total","Available",1
"fixed",NA,"int_cat_tot_avail_2",-0.217808360537617,0.253268056211811,-0.859991440671306,TRUE,"perwell_comp",196,53,"Short-term",NA,"Count (sum)","Total","Available",2
"fixed",NA,"int_cat_tot_avail_3",0.195374800637958,0.148578265358539,1.31496218620196,TRUE,"perwell_comp",67,38,"Short-term",NA,"Count (sum)","Total","Available",3
"fixed",NA,"int_cat_tot_avail_4",0.0533060136517775,0.0977166962584261,0.545515921975114,TRUE,"perwell_comp",167,87,"Short-term",NA,"Count (sum)","Total","Available",4
"fixed",NA,"int_cat_tot_avail_5",0.108086710230967,0.156296431130609,0.691549445173473,TRUE,"perwell_comp",41,29,"Short-term",NA,"Count (sum)","Total","Available",5
"fixed",NA,"int_cat_tot_avail_6",-0.0813918348105854,0.126740441332897,-0.642193083396335,TRUE,"perwell_comp",76,54,"Short-term",NA,"Count (sum)","Total","Available",6
"fixed",NA,"int_cat_tot_avail_7",0.0790797211211222,0.136736417174574,0.5783369401888,TRUE,"perwell_comp",70,41,"Short-term",NA,"Count (sum)","Total","Available",7
"fixed",NA,"int_cat_pos_avail_1",0.179896210272115,0.0964937330443195,1.86433050724122,TRUE,"perwell_comp",134,73,"Short-term",NA,"Count (sum)","Positive","Available",1
"fixed",NA,"int_cat_pos_avail_2",0.113524162279227,0.124289529768299,0.913384759688599,TRUE,"perwell_comp",79,56,"Short-term",NA,"Count (sum)","Positive","Available",2
"fixed",NA,"int_cat_pos_avail_3",0.0847262224232268,0.104864581068785,0.807958431337756,TRUE,"perwell_comp",125,72,"Short-term",NA,"Count (sum)","Positive","Available",3
"fixed",NA,"int_cat_pos_avail_5",-0.385416666666667,0.219429771682048,-1.75644655559836,TRUE,"perwell_comp",32,21,"Short-term",NA,"Count (sum)","Positive","Available",5
"fixed",NA,"int_cat_pos_avail_6",0.0403832257157379,0.142948583230036,0.282501755549072,TRUE,"perwell_comp",69,40,"Short-term",NA,"Count (sum)","Positive","Available",6
"fixed",NA,"int_cat_ena_avail_1",0.0562208750912986,0.062426441376129,0.900593944680574,TRUE,"perwell_comp",425,188,"Short-term",NA,"Count (sum)","Enabling","Available",1
"fixed",NA,"int_cat_ena_avail_2",0.0774484390558025,0.115327579180753,0.67155176243158,TRUE,"perwell_comp",294,103,"Short-term",NA,"Count (sum)","Enabling","Available",2
"fixed",NA,"int_cat_ena_avail_3",0.17324501842944,0.135312341179315,1.28033420247941,TRUE,"perwell_comp",87,48,"Short-term",NA,"Count (sum)","Enabling","Available",3
"fixed",NA,"int_cat_neg_avail_1",0.0541125541125542,0.117387207621672,0.460974881410877,TRUE,"perwell_comp",84,44,"Short-term",NA,"Count (sum)","Negative","Available",1
"fixed",NA,"int_cat_tot_invol_1",0.0615010901443843,0.0720230034384831,0.853908990297998,TRUE,"perwell_comp",256,148,"Short-term",NA,"Count (sum)","Total","Involved",1
"fixed",NA,"int_cat_tot_invol_2",0.0949866422397319,0.115230524089973,0.824318408597754,TRUE,"perwell_comp",97,78,"Short-term",NA,"Count (sum)","Total","Involved",2
"fixed",NA,"int_cat_tot_invol_3",0.0490842396030926,0.121332351197089,0.404543710880221,TRUE,"perwell_comp",66,51,"Short-term",NA,"Count (sum)","Total","Involved",3
"fixed",NA,"int_cat_tot_invol_4",0.109629631926865,0.108045037239283,1.01466605711905,TRUE,"perwell_comp",86,63,"Short-term",NA,"Count (sum)","Total","Involved",4
"fixed",NA,"int_cat_tot_invol_5",-0.202180804672657,0.3422447352838,-0.590749203212732,TRUE,"perwell_comp",12,12,"Short-term",NA,"Count (sum)","Total","Involved",5
"fixed",NA,"int_cat_tot_invol_6",-0.174825174825175,0.273093792544215,-0.640165319015335,TRUE,"perwell_comp",13,11,"Short-term",NA,"Count (sum)","Total","Involved",6
"fixed",NA,"int_cat_tot_invol_7",0.571428571428572,0.31943828249997,1.78885438199983,TRUE,"perwell_comp",7,7,"Short-term",NA,"Count (sum)","Total","Involved",7
"fixed",NA,"int_cat_pos_invol_1",0.092666390624762,0.0973274654823274,0.952109357472052,TRUE,"perwell_comp",123,80,"Short-term",NA,"Count (sum)","Positive","Involved",1
"fixed",NA,"int_cat_pos_invol_2",0.0350882157195169,0.177412729603569,0.197777328593738,TRUE,"perwell_comp",37,33,"Short-term",NA,"Count (sum)","Positive","Involved",2
"fixed",NA,"int_cat_pos_invol_3",-0.0818818052154442,0.154860637891146,-0.528745111285156,TRUE,"perwell_comp",47,31,"Short-term",NA,"Count (sum)","Positive","Involved",3
"fixed",NA,"int_cat_pos_invol_4",0.0241637627301637,0.248762128922964,0.0971360183914761,TRUE,"perwell_comp",15,15,"Short-term",NA,"Count (sum)","Positive","Involved",4
"fixed",NA,"int_cat_pos_invol_5",-0.222222222222222,0.333820307052926,-0.665694140012249,TRUE,"perwell_comp",12,9,"Short-term",NA,"Count (sum)","Positive","Involved",5
"fixed",NA,"int_cat_pos_invol_6",0.255555555555556,0.280198601628191,0.912051502293594,TRUE,"perwell_comp",10,9,"Short-term",NA,"Count (sum)","Positive","Involved",6
"fixed",NA,"int_cat_ena_invol_1",0.100961775253123,0.0657200615595135,1.53623981562609,TRUE,"perwell_comp",293,167,"Short-term",NA,"Count (sum)","Enabling","Involved",1
"fixed",NA,"int_cat_ena_invol_2",0.119145586806007,0.1054140979672,1.13026235677774,TRUE,"perwell_comp",102,77,"Short-term",NA,"Count (sum)","Enabling","Involved",2
"fixed",NA,"int_cat_ena_invol_3",-0.0105005429956734,0.193157197990639,-0.0543626802672004,TRUE,"perwell_comp",34,27,"Short-term",NA,"Count (sum)","Enabling","Involved",3
NA,NA,"int_cat_neg_invol_1",0.0505050505050504,0.253756817258138,0.199029334662853,TRUE,"perwell_comp",11,9,"Short-term",0.844470695961835,"Count (sum)","Negative","Involved",1
"fixed",NA,"int_cat_tot_chnge_1",0.0186388855951518,0.0936505012891982,0.199026009883213,TRUE,"perwell_comp",133,97,"Short-term",NA,"Count (sum)","Total","Changed behavior",1
"fixed",NA,"int_cat_tot_chnge_2",0.156463311808843,0.160163923960301,0.976894845855705,TRUE,"perwell_comp",41,38,"Short-term",NA,"Count (sum)","Total","Changed behavior",2
"fixed",NA,"int_cat_tot_chnge_3",0.25,0.381881307912987,0.654653670707978,TRUE,"perwell_comp",4,4,"Short-term",NA,"Count (sum)","Total","Changed behavior",3
"fixed",NA,"int_cat_tot_chnge_4",-0.666666669009582,0.88191710335612,-0.755928948959708,TRUE,"perwell_comp",3,3,"Short-term",NA,"Count (sum)","Total","Changed behavior",4
"fixed",NA,"int_cat_pos_chnge_1",0.0893979108590359,0.118536432736233,0.75418087751944,TRUE,"perwell_comp",66,55,"Short-term",NA,"Count (sum)","Positive","Changed behavior",1
"fixed",NA,"int_cat_pos_chnge_2",-0.0816216515351006,0.287744933268671,-0.283659735057401,TRUE,"perwell_comp",13,12,"Short-term",NA,"Count (sum)","Positive","Changed behavior",2
NA,NA,"int_cat_pos_chnge_3",3.14018491736755e-16,NA,NA,TRUE,"perwell_comp",1,1,"Short-term",NA,"Count (sum)","Positive","Changed behavior",3
"fixed",NA,"int_cat_ena_chnge_1",0.0773584710505894,0.113547402816867,0.681287895024384,TRUE,"perwell_comp",91,69,"Short-term",NA,"Count (sum)","Enabling","Changed behavior",1
"fixed",NA,"int_cat_ena_chnge_2",0.195373698408702,0.254507067255461,0.767655297416934,TRUE,"perwell_comp",16,16,"Short-term",NA,"Count (sum)","Enabling","Changed behavior",2
NA,NA,"int_cat_neg_chnge_1",-0.5,0.5,-1,TRUE,"perwell_comp",2,2,"Short-term",0.422649730810374,"Count (sum)","Negative","Changed behavior",1
"fixed",NA,"int_avail_bin_CLE_1",0.0689620225896713,0.0830533652246309,0.8303338751314,TRUE,"perwell_comp",188,93,"Long-term",NA,"Binary (any)"," CLE","Available",1
"fixed",NA,"int_avail_bin_EE_1",0.157133836372253,0.0698711879879263,2.24890746668578,TRUE,"perwell_comp",465,169,"Long-term",NA,"Binary (any)"," EE","Available",1
"fixed",NA,"int_avail_bin_FE_1",0.136968458385698,0.109849904967405,1.24686915684033,TRUE,"perwell_comp",101,59,"Long-term",NA,"Binary (any)"," FE","Available",1
"fixed",NA,"int_avail_bin_NCLE_1",0.172615624477472,0.0722660618205017,2.38861258146631,TRUE,"perwell_comp",251,125,"Long-term",NA,"Binary (any)"," NCLE","Available",1
"fixed",NA,"int_avail_bin_RFAC_1",0.0949197860962567,0.113939625016232,0.833070901213991,TRUE,"perwell_comp",85,44,"Long-term",NA,"Binary (any)"," RFAC","Available",1
"fixed",NA,"int_avail_bin_TC_1",0.0212704400522169,0.103508169491241,0.205495277877723,TRUE,"perwell_comp",279,56,"Long-term",NA,"Binary (any)"," TC","Available",1
"fixed",NA,"int_avail_bin_OI_1",0.254659000793021,0.0888637877034409,2.86572300567333,TRUE,"perwell_comp",208,97,"Long-term",NA,"Binary (any)"," OI","Available",1
"fixed",NA,"int_invol_bin_CLE_1",0.13571117877338,0.0888951014389574,1.52664406223295,TRUE,"perwell_comp",121,76,"Long-term",NA,"Binary (any)"," CLE","Involved",1
"fixed",NA,"int_invol_bin_EE_1",0.137162886976838,0.0770992875585962,1.77904221063772,TRUE,"perwell_comp",178,114,"Long-term",NA,"Binary (any)"," EE","Involved",1
"fixed",NA,"int_invol_bin_FE_1",0.179383814800674,0.122004395661048,1.47030616256678,TRUE,"perwell_comp",54,37,"Long-term",NA,"Binary (any)"," FE","Involved",1
"fixed",NA,"int_invol_bin_NCLE_1",0.1428115999829,0.0866839660049261,1.64749730042098,TRUE,"perwell_comp",131,79,"Long-term",NA,"Binary (any)"," NCLE","Involved",1
NA,NA,"int_invol_bin_RFAC_1",0.404040404040404,0.284108055349885,1.42213638941993,TRUE,"perwell_comp",11,9,"Long-term",0.172084287956534,"Binary (any)"," RFAC","Involved",1
"fixed",NA,"int_invol_bin_TC_1",-0.0997126174724801,0.0990141385634219,-1.00705433505954,TRUE,"perwell_comp",109,62,"Long-term",NA,"Binary (any)"," TC","Involved",1
"fixed",NA,"int_invol_bin_OI_1",0.272412656558998,0.0958015098308087,2.84351109956508,TRUE,"perwell_comp",148,82,"Long-term",NA,"Binary (any)"," OI","Involved",1
"fixed",NA,"int_chnge_bin_CLE_1",0.197628458498024,0.161889346183358,1.22076259591651,TRUE,"perwell_comp",23,22,"Long-term",NA,"Binary (any)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_bin_EE_1",0.482638888888889,0.156182762375625,3.0902186742486,TRUE,"perwell_comp",36,32,"Long-term",NA,"Binary (any)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_bin_FE_1",0.151907564595403,0.197443634507719,0.769371800585773,TRUE,"perwell_comp",21,17,"Long-term",NA,"Binary (any)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_bin_NCLE_1",0.0871433302110247,0.119302395434193,0.730440741729217,TRUE,"perwell_comp",56,46,"Long-term",NA,"Binary (any)"," NCLE","Changed behavior",1
NA,NA,"int_chnge_bin_RFAC_1",1,0.707106781186547,1.4142135623731,TRUE,"perwell_comp",2,2,"Long-term",0.292893218813452,"Binary (any)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_bin_TC_1",-0.263410641087894,0.276837204236161,-0.9515001490305,TRUE,"perwell_comp",12,10,"Long-term",NA,"Binary (any)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_bin_OI_1",0.258941940954936,0.170771914305817,1.51630285347288,TRUE,"perwell_comp",47,33,"Long-term",NA,"Binary (any)"," OI","Changed behavior",1
"fixed",NA,"int_avail_sum_CLE_1",0.0662958659003491,0.0830506427144996,0.798258312440184,TRUE,"perwell_comp",188,92,"Long-term",NA,"Count (sum)"," CLE","Available",1
"fixed",NA,"int_avail_sum_CLE_2",-0.0588850144737236,0.206403496865126,-0.285290779313695,FALSE,"perwell_comp",24,475,"Long-term",NA,"Count (sum)"," CLE","Available",2
"fixed",NA,"int_avail_sum_EE_1",0.149289184808032,0.0703946366396084,2.12074657863966,TRUE,"perwell_comp",465,165,"Long-term",NA,"Count (sum)"," EE","Available",1
"fixed",NA,"int_avail_sum_EE_2",0.0160459335057324,0.232407185083159,0.0690423297368834,FALSE,"perwell_comp",15,475,"Long-term",NA,"Count (sum)"," EE","Available",2
"fixed",NA,"int_avail_sum_FE_1",0.136968458385698,0.109849904967405,1.24686915684033,TRUE,"perwell_comp",101,59,"Long-term",NA,"Count (sum)"," FE","Available",1
"fixed",NA,"int_avail_sum_NCLE_1",0.296772068511199,0.123963594662584,2.39402599867309,TRUE,"perwell_comp",69,44,"Long-term",NA,"Count (sum)"," NCLE","Available",1
"fixed",NA,"int_avail_sum_NCLE_2",0.1259131123197,0.0937143930718402,1.34358350080949,TRUE,"perwell_comp",136,79,"Long-term",NA,"Count (sum)"," NCLE","Available",2
"fixed",NA,"int_avail_sum_NCLE_3",0.0955204216073781,0.141857145312899,0.673356434719487,TRUE,"perwell_comp",46,33,"Long-term",NA,"Count (sum)"," NCLE","Available",3
"fixed",NA,"int_avail_sum_NCLE_4",0.101190476190476,0.160887101469705,0.628953317364165,TRUE,"perwell_comp",32,21,"Long-term",NA,"Count (sum)"," NCLE","Available",4
"fixed",NA,"int_avail_sum_NCLE_5",-0.0900793000249773,0.128495770672507,-0.701029298890776,TRUE,"perwell_comp",69,40,"Long-term",NA,"Count (sum)"," NCLE","Available",5
"fixed",NA,"int_avail_sum_RFAC_1",0.0844155844155844,0.113674395575423,0.742608605819017,TRUE,"perwell_comp",84,44,"Long-term",NA,"Count (sum)"," RFAC","Available",1
"fixed",NA,"int_avail_sum_TC_1",0.0212704400522169,0.103508169491241,0.205495277877723,TRUE,"perwell_comp",279,56,"Long-term",NA,"Count (sum)"," TC","Available",1
"fixed",NA,"int_avail_sum_OI_1",0.248342374924653,0.101567022997072,2.4451083392669,TRUE,"perwell_comp",168,79,"Long-term",NA,"Count (sum)"," OI","Available",1
"fixed",NA,"int_avail_sum_OI_2",0.202739056003913,0.123893603009757,1.63639648116414,TRUE,"perwell_comp",87,47,"Long-term",NA,"Count (sum)"," OI","Available",2
"fixed",NA,"int_invol_sum_CLE_1",0.13571117877338,0.0901224475228098,1.50585323083943,TRUE,"perwell_comp",121,76,"Long-term",NA,"Count (sum)"," CLE","Involved",1
"fixed",NA,"int_invol_sum_CLE_2",-0.0410464868620327,0.301705799605803,-0.136048053818198,FALSE,"perwell_comp",7,475,"Long-term",NA,"Count (sum)"," CLE","Involved",2
"fixed",NA,"int_invol_sum_EE_1",0.138189271953359,0.0775563976720781,1.78179074971542,TRUE,"perwell_comp",178,113,"Long-term",NA,"Count (sum)"," EE","Involved",1
"fixed",NA,"int_invol_sum_EE_2",0.0160351910250688,0.341178880644922,0.0469993658304929,FALSE,"perwell_comp",5,475,"Long-term",NA,"Count (sum)"," EE","Involved",2
"fixed",NA,"int_invol_sum_FE_1",0.179383814800674,0.122004395661048,1.47030616256678,TRUE,"perwell_comp",54,37,"Long-term",NA,"Count (sum)"," FE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_1",0.305640072498019,0.111351251006325,2.74482836731362,TRUE,"perwell_comp",75,54,"Long-term",NA,"Count (sum)"," NCLE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_2",-0.0512345007262601,0.112777285195403,-0.454298049802217,TRUE,"perwell_comp",60,42,"Long-term",NA,"Count (sum)"," NCLE","Involved",2
"fixed",NA,"int_invol_sum_NCLE_3",0.298611111111111,0.224941988191839,1.32750276420801,TRUE,"perwell_comp",18,16,"Long-term",NA,"Count (sum)"," NCLE","Involved",3
"fixed",NA,"int_invol_sum_NCLE_4",-0.261538461538462,0.201739407134789,-1.29641732001185,TRUE,"perwell_comp",13,10,"Long-term",NA,"Count (sum)"," NCLE","Involved",4
"fixed",NA,"int_invol_sum_NCLE_5",-0.416666543609848,0.282351222437577,-1.47570299151783,TRUE,"perwell_comp",10,9,"Long-term",NA,"Count (sum)"," NCLE","Involved",5
NA,NA,"int_invol_sum_RFAC_1",0.404040404040404,0.284108055349885,1.42213638941993,TRUE,"perwell_comp",11,9,"Long-term",0.172084287956534,"Count (sum)"," RFAC","Involved",1
"fixed",NA,"int_invol_sum_TC_1",-0.0997126174724801,0.0990141385634219,-1.00705433505954,TRUE,"perwell_comp",109,62,"Long-term",NA,"Count (sum)"," TC","Involved",1
"fixed",NA,"int_invol_sum_OI_1",0.197266421868625,0.103215216982522,1.91121452471519,TRUE,"perwell_comp",129,76,"Long-term",NA,"Count (sum)"," OI","Involved",1
"fixed",NA,"int_invol_sum_OI_2",0.31595769470648,0.153235711486725,2.06190640315493,TRUE,"perwell_comp",41,30,"Long-term",NA,"Count (sum)"," OI","Involved",2
"fixed",NA,"int_chnge_sum_CLE_1",0.197628458498024,0.161889346183358,1.22076259591651,TRUE,"perwell_comp",23,22,"Long-term",NA,"Count (sum)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_CLE_2",-0.183908146270315,0.319874714461052,-0.574938055295108,FALSE,"perwell_comp",6,475,"Long-term",NA,"Count (sum)"," CLE","Changed behavior",2
