DGP_Form,Inference_Form,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
300,exponential,tau[389],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[390],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[391],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[392],0.1169,0.0398,0.0428,0.1928,0.0004,0.0004,8729.9241,7767.833,1.0
300,exponential,tau[393],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[394],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[395],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[396],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[397],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[398],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[399],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[400],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[401],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[402],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[403],0.1018,0.0346,0.0388,0.1689,0.0004,0.0003,8776.0298,7640.936,1.0
300,exponential,tau[404],0.1169,0.0398,0.0428,0.1928,0.0004,0.0004,8729.9241,7767.833,1.0
300,exponential,tau[405],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[406],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[407],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[408],0.1169,0.0398,0.0428,0.1928,0.0004,0.0004,8729.9241,7767.833,1.0
300,exponential,tau[409],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[410],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[411],0.1307,0.0447,0.0481,0.2164,0.0005,0.0004,8676.1186,7282.367,1.0
300,exponential,tau[412],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[413],0.1018,0.0346,0.0388,0.1689,0.0004,0.0003,8776.0298,7640.936,1.0
300,exponential,tau[414],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[415],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[416],0.1169,0.0398,0.0428,0.1928,0.0004,0.0004,8729.9241,7767.833,1.0
300,exponential,tau[417],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[418],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[419],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[420],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[421],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[422],0.1018,0.0346,0.0388,0.1689,0.0004,0.0003,8776.0298,7640.936,1.0
300,exponential,tau[423],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[424],0.1018,0.0346,0.0388,0.1689,0.0004,0.0003,8776.0298,7640.936,1.0
300,exponential,tau[425],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[426],0.1018,0.0346,0.0388,0.1689,0.0004,0.0003,8776.0298,7640.936,1.0
300,exponential,tau[427],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[428],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[429],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[430],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[431],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[432],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[433],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[434],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[435],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[436],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[437],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[438],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[439],0.1018,0.0346,0.0388,0.1689,0.0004,0.0003,8776.0298,7640.936,1.0
300,exponential,tau[440],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[441],0.1018,0.0346,0.0388,0.1689,0.0004,0.0003,8776.0298,7640.936,1.0
300,exponential,tau[442],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[443],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[444],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[445],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[446],0.1169,0.0398,0.0428,0.1928,0.0004,0.0004,8729.9241,7767.833,1.0
300,exponential,tau[447],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[448],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[449],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[450],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[451],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[452],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[453],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[454],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[455],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[456],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[457],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[458],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[459],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[460],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[461],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[462],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[463],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[464],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[465],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[466],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[467],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[468],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[469],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[470],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[471],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[472],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[473],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[474],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[475],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[476],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[477],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[478],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[479],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[480],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[481],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[482],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[483],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[484],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[485],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[486],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[487],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[488],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[489],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[490],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[491],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[492],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[493],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[494],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[495],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[496],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[497],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[498],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[499],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[500],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[501],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[502],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[503],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[504],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[505],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[506],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[507],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[508],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[509],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[510],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[511],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[512],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[513],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[514],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[515],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[516],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[517],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[518],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[519],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[520],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[521],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[522],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[523],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[524],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[525],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[526],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[527],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[528],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[529],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[530],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[531],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[532],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[533],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[534],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[535],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[536],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[537],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[538],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[539],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[540],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[541],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[542],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[543],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[544],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[545],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[546],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[547],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[548],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[549],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[550],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[551],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[552],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[553],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[554],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[555],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[556],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[557],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[558],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[559],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[560],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[561],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[562],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[563],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[564],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[565],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[566],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[567],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[568],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[569],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[570],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[571],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[572],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[573],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[574],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[575],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[576],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[577],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[578],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[579],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[580],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[581],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[582],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[583],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[584],0.0852,0.0291,0.0322,0.1413,0.0003,0.0003,8818.8721,7641.8347,0.9999
300,exponential,tau[585],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[586],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[587],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[588],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[589],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[590],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[591],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[592],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[593],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[594],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[595],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[596],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[597],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[598],0.067,0.023,0.0242,0.1109,0.0002,0.0002,8857.2266,7688.7382,0.9999
300,exponential,tau[599],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[600],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[601],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[602],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[603],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[604],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[605],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[606],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[607],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[608],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[609],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[610],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[611],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[612],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[613],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[614],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[615],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[616],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[617],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[618],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[619],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[620],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[621],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[622],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[623],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[624],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[625],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[626],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[627],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[628],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[629],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[630],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[631],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[632],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[633],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[634],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[635],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[636],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[637],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[638],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[639],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[640],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[641],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[642],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[643],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[644],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[645],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[646],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[647],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[648],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[649],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[650],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[651],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[652],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[653],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[654],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[655],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[656],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[657],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[658],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[659],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[660],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[661],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[662],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[663],0.0468,0.0163,0.0173,0.0789,0.0002,0.0002,8886.8373,7429.0083,1.0
300,exponential,tau[664],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[665],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[666],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
300,exponential,tau[667],0.0246,0.0087,0.0086,0.0416,0.0001,0.0001,8912.8671,7353.7679,1.0
300,exponential,tau[668],0.0,0.0,0.0,0.0,0.0,,8000.0,8000.0,
